start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1763734148520,1763734150384,1864,3938,3283,1308.459741,5.152714,0.677491,9.60466,com.zhiliaoapp.musically,True,False,True,True,False,False,False,False,*launch*
1763734150384,1763734150585,201,3938,3283,1308.459741,5.152714,0.073056,1.035696,com.zhiliaoapp.musically,True,False,True,True,False,False,False,False,RILJ_ACK_WL
1763734150585,1763734151581,996,3938,3283,1308.459741,5.152714,0.362007,5.132104,com.zhiliaoapp.musically,True,False,True,True,False,False,False,False,*launch*
1763734151581,1763734151662,81,3938,3283,1308.459741,5.152714,0.02944,0.41737,com.zhiliaoapp.musically,True,False,True,True,False,False,False,False,
1763734151662,1763734151667,5,3938,3283,1308.459741,5.152714,0.001817,0.025764,com.zhiliaoapp.musically,True,False,True,True,False,False,False,False,*launch*
1763734151667,1763734151694,27,3938,3283,1308.459741,5.152714,0.009813,0.139123,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*launch*
1763734151694,1763734151695,1,3938,3283,1308.459741,5.152714,0.000363,0.005153,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734151695,1763734151696,1,3938,3283,1308.459741,5.152714,0.000363,0.005153,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*launch*
1763734151696,1763734151719,23,3938,3283,1308.459741,5.152714,0.00836,0.118512,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734151719,1763734151720,1,3938,3283,1308.459741,5.152714,0.000363,0.005153,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734151720,1763734152799,1079,3938,3283,1308.459741,5.152714,0.392174,5.559779,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*launch*
1763734152799,1763734152865,66,3938,3283,1308.459741,5.152714,0.023988,0.340079,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,NetworkStats
1763734152865,1763734153069,204,3938,3283,1308.459741,5.152714,0.074146,1.051154,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*launch*
1763734153069,1763734153332,263,3938,3283,1308.459741,5.152714,0.09559,1.355164,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734153332,1763734153345,13,3938,3283,1308.459741,5.152714,0.004725,0.066985,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*job*/com.miui.android.fashiongallery/androidx.work.impl.background.systemjob.SystemJobService
1763734153345,1763734153884,539,3938,3283,1308.459741,5.152714,0.195906,2.777313,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734153884,1763734154079,195,3938,3283,1308.459741,5.152714,0.070875,1.004779,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,RILJ_ACK_WL
1763734154079,1763734154085,6,3938,3283,1308.459741,5.152714,0.002181,0.030916,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,RILJ_ACK_WL
1763734154085,1763734154263,178,3938,3283,1308.459741,5.152714,0.064696,0.917183,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,NetworkStats
1763734154263,1763734154495,232,3938,3283,1308.459741,5.152714,0.084323,1.19543,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734154495,1763734154502,7,3938,3283,1308.459741,5.152714,0.002544,0.036069,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,IntentOp:.common.broadcast.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation
1763734154502,1763734155398,896,3938,3283,1308.459741,5.152714,0.325661,4.616832,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734155398,1763734155427,29,3938,3283,1308.459741,5.152714,0.01054,0.149429,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,NetworkStats
1763734155427,1763734155542,115,3938,3283,1308.459741,5.152714,0.041798,0.592562,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734155542,1763734155642,100,3938,3283,1308.459741,5.152714,0.036346,0.515271,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,NetworkStats
1763734155642,1763734155646,4,3938,3283,1308.459741,5.152714,0.001454,0.020611,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734155646,1763734155647,1,3938,3283,1308.459741,5.152714,0.000363,0.005153,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734155647,1763734155693,46,3938,3283,1308.459741,5.152714,0.016719,0.237025,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734155693,1763734156266,573,3938,3283,1308.459741,5.152714,0.208263,2.952505,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734156266,1763734156268,2,3938,3283,1308.459741,5.152714,0.000727,0.010305,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734156268,1763734156277,9,3938,3283,1308.459741,5.152714,0.003271,0.046374,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734156277,1763734156278,1,3938,3283,1308.459741,5.152714,0.000363,0.005153,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734156278,1763734156465,187,3938,3283,1308.459741,5.152714,0.067967,0.963558,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734156465,1763734156491,26,3938,3283,1308.459741,5.152714,0.00945,0.133971,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,NetworkStats
1763734156491,1763734156803,312,3938,3283,1308.459741,5.152714,0.1134,1.607647,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734156803,1763734156805,2,3938,3283,1308.459741,5.152714,0.000727,0.010305,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734156805,1763734156806,1,3938,3283,1308.459741,5.152714,0.000363,0.005153,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734156806,1763734156850,44,3938,3283,1308.459741,5.152714,0.015992,0.226719,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734156850,1763734156852,2,3938,3283,1308.459741,5.152714,0.000727,0.010305,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,*telephony-radio*
1763734156852,1763734156883,31,3938,3283,1308.459741,5.152714,0.011267,0.159734,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734156883,1763734157084,201,3938,3283,1308.459741,5.152714,0.073056,1.035696,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,RILJ_ACK_WL
1763734157084,1763734157616,532,3938,3283,1308.459741,5.152714,0.193361,2.741244,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734157616,1763734157625,9,3938,3283,1308.459741,5.152714,0.003271,0.046374,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,NetworkStats
1763734157625,1763734159891,2266,3938,3283,1308.459741,5.152714,0.823603,11.676051,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,AudioMix
1763734159891,1763734160093,202,3938,3283,1308.459741,5.152714,0.073419,1.040848,com.zhiliaoapp.musically,True,False,True,True,False,False,False,True,RILJ_ACK_WL
