start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1763731616407,1763731616431,24,3983,3535,548.808374,2.185904,0.003659,0.052462,com.instagram.android,True,False,True,True,False,False,False,False,RILJ_ACK_WL
1763731616431,1763731616432,1,3983,3535,548.808374,2.185904,0.000152,0.002186,com.instagram.android,True,False,True,True,False,False,False,False,RILJ_ACK_WL
1763731616432,1763731616434,2,3983,3535,548.808374,2.185904,0.000305,0.004372,com.instagram.android,True,False,True,True,False,False,False,False,RILJ_ACK_WL
1763731616434,1763731616457,23,3983,3535,548.808374,2.185904,0.003506,0.050276,com.instagram.android,True,False,True,True,False,False,False,False,*telephony-radio*
1763731616457,1763731617508,1051,3983,3535,548.808374,2.185904,0.160222,2.297385,com.instagram.android,True,False,True,True,False,False,False,False,*walarm*:action_batch_upload
1763731617508,1763731617511,3,3983,3535,548.808374,2.185904,0.000457,0.006558,com.instagram.android,True,False,True,True,False,False,False,False,*job*/com.instagram.android/androidx.work.impl.background.systemjob.SystemJobService
1763731617511,1763731617519,8,3983,3535,548.808374,2.185904,0.00122,0.017487,com.instagram.android,True,False,True,True,False,False,False,False,*walarm*:action_batch_upload
1763731617519,1763731617521,2,3983,3535,548.808374,2.185904,0.000305,0.004372,com.instagram.android,True,False,True,True,False,False,False,False,*job*/com.instagram.android/androidx.work.impl.background.systemjob.SystemJobService
1763731617521,1763731617775,254,3983,3535,548.808374,2.185904,0.038721,0.55522,com.instagram.android,True,False,True,True,False,False,False,False,*walarm*:action_batch_upload
1763731617775,1763731618252,477,3983,3535,548.808374,2.185904,0.072717,1.042676,com.instagram.android,True,False,True,True,False,False,False,False,*launch*
1763731618252,1763731618692,440,3983,3535,548.808374,2.185904,0.067077,0.961798,com.instagram.android,True,False,True,True,False,False,False,False,screen
1763731618692,1763731618895,203,3983,3535,548.808374,2.185904,0.030947,0.443738,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731618895,1763731618943,48,3983,3535,548.808374,2.185904,0.007317,0.104923,com.instagram.android,True,False,True,True,False,False,False,False,screen
1763731618943,1763731618944,1,3983,3535,548.808374,2.185904,0.000152,0.002186,com.instagram.android,True,False,True,True,False,False,False,False,*telephony-radio*
1763731618944,1763731618966,22,3983,3535,548.808374,2.185904,0.003354,0.04809,com.instagram.android,True,False,True,True,False,False,False,False,*telephony-radio*
1763731618966,1763731618967,1,3983,3535,548.808374,2.185904,0.000152,0.002186,com.instagram.android,True,False,True,True,False,False,False,False,*telephony-radio*
1763731618967,1763731619216,249,3983,3535,548.808374,2.185904,0.037959,0.54429,com.instagram.android,True,False,True,True,False,False,False,False,screen
1763731619216,1763731619252,36,3983,3535,548.808374,2.185904,0.005488,0.078693,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731619252,1763731619454,202,3983,3535,548.808374,2.185904,0.030794,0.441553,com.instagram.android,True,False,True,True,False,False,False,False,RILJ_ACK_WL
1763731619454,1763731619632,178,3983,3535,548.808374,2.185904,0.027136,0.389091,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731619632,1763731619646,14,3983,3535,548.808374,2.185904,0.002134,0.030603,com.instagram.android,True,False,True,True,False,False,False,False,NetworkStats
1763731619646,1763731620136,490,3983,3535,548.808374,2.185904,0.074699,1.071093,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731620136,1763731620137,1,3983,3535,548.808374,2.185904,0.000152,0.002186,com.instagram.android,True,False,True,True,False,False,False,False,*alarm*:TIME_TICK
1763731620137,1763731621863,1726,3983,3535,548.808374,2.185904,0.263123,3.77287,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731621863,1763731621880,17,3983,3535,548.808374,2.185904,0.002592,0.03716,com.instagram.android,True,False,True,True,False,False,False,False,NetworkStats
1763731621880,1763731622253,373,3983,3535,548.808374,2.185904,0.056863,0.815342,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731622253,1763731622454,201,3983,3535,548.808374,2.185904,0.030642,0.439367,com.instagram.android,True,False,True,True,False,False,False,False,RILJ_ACK_WL
1763731622454,1763731623168,714,3983,3535,548.808374,2.185904,0.108847,1.560735,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731623168,1763731623192,24,3983,3535,548.808374,2.185904,0.003659,0.052462,com.instagram.android,True,False,True,True,False,False,False,False,NetworkStats
1763731623192,1763731623979,787,3983,3535,548.808374,2.185904,0.119976,1.720306,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731623979,1763731623981,2,3983,3535,548.808374,2.185904,0.000305,0.004372,com.instagram.android,True,False,True,True,False,False,False,False,*telephony-radio*
1763731623981,1763731624006,25,3983,3535,548.808374,2.185904,0.003811,0.054648,com.instagram.android,True,False,True,True,False,False,False,False,*telephony-radio*
1763731624006,1763731624008,2,3983,3535,548.808374,2.185904,0.000305,0.004372,com.instagram.android,True,False,True,True,False,False,False,False,*telephony-radio*
1763731624008,1763731624278,270,3983,3535,548.808374,2.185904,0.041161,0.590194,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731624278,1763731624291,13,3983,3535,548.808374,2.185904,0.001982,0.028417,com.instagram.android,True,False,True,True,False,False,False,False,NetworkStats
1763731624291,1763731624994,703,3983,3535,548.808374,2.185904,0.10717,1.53669,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731624994,1763731625250,256,3983,3535,548.808374,2.185904,0.039026,0.559591,com.instagram.android,True,False,True,True,False,False,False,False,screen
1763731625250,1763731625451,201,3983,3535,548.808374,2.185904,0.030642,0.439367,com.instagram.android,True,False,True,True,False,False,False,False,RILJ_ACK_WL
1763731625451,1763731625778,327,3983,3535,548.808374,2.185904,0.04985,0.714791,com.instagram.android,True,False,True,True,False,False,False,False,screen
1763731625778,1763731625808,30,3983,3535,548.808374,2.185904,0.004573,0.065577,com.instagram.android,True,False,True,True,False,False,False,False,ExoPlayer:WakeLockManager
1763731625808,1763731625846,38,3983,3535,548.808374,2.185904,0.005793,0.083064,com.instagram.android,True,False,True,True,False,False,False,False,
1763731625846,1763731625862,16,3983,3535,548.808374,2.185904,0.002439,0.034974,com.instagram.android,True,False,True,True,False,False,False,False,NetworkStats
1763731625862,1763731625892,30,3983,3535,548.808374,2.185904,0.004573,0.065577,com.instagram.android,True,False,True,True,False,False,False,False,
1763731625892,1763731628231,2339,3983,3535,548.808374,2.185904,0.356573,5.112829,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731628231,1763731628232,1,3983,3535,548.808374,2.185904,0.000152,0.002186,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731628232,1763731628244,12,3983,3535,548.808374,2.185904,0.001829,0.026231,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731628244,1763731628245,1,3983,3535,548.808374,2.185904,0.000152,0.002186,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731628245,1763731628249,4,3983,3535,548.808374,2.185904,0.00061,0.008744,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731628249,1763731628251,2,3983,3535,548.808374,2.185904,0.000305,0.004372,com.instagram.android,True,False,True,True,False,False,False,True,*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService
1763731628251,1763731628253,2,3983,3535,548.808374,2.185904,0.000305,0.004372,com.instagram.android,True,False,True,True,False,False,False,True,*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService
1763731628253,1763731628453,200,3983,3535,548.808374,2.185904,0.030489,0.437181,com.instagram.android,True,False,True,True,False,False,False,True,RILJ_ACK_WL
1763731628453,1763731628544,91,3983,3535,548.808374,2.185904,0.013873,0.198917,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731628544,1763731628548,4,3983,3535,548.808374,2.185904,0.00061,0.008744,com.instagram.android,True,False,True,True,False,False,False,True,*job*/com.facebook.appmanager/com.facebook.oxygen.appmanager.update.core.UpdateService
1763731628548,1763731628830,282,3983,3535,548.808374,2.185904,0.04299,0.616425,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731628830,1763731628835,5,3983,3535,548.808374,2.185904,0.000762,0.01093,com.instagram.android,True,False,True,True,False,False,False,True,*job*/com.facebook.appmanager/com.facebook.oxygen.appmanager.update.core.UpdateService
1763731628835,1763731629001,166,3983,3535,548.808374,2.185904,0.025306,0.36286,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731629001,1763731629002,1,3983,3535,548.808374,2.185904,0.000152,0.002186,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731629002,1763731629027,25,3983,3535,548.808374,2.185904,0.003811,0.054648,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731629027,1763731629029,2,3983,3535,548.808374,2.185904,0.000305,0.004372,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731629029,1763731629059,30,3983,3535,548.808374,2.185904,0.004573,0.065577,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731629059,1763731629091,32,3983,3535,548.808374,2.185904,0.004878,0.069949,com.instagram.android,True,False,True,True,False,False,False,True,NetworkStats
1763731629091,1763731629669,578,3983,3535,548.808374,2.185904,0.088114,1.263452,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731629669,1763731629674,5,3983,3535,548.808374,2.185904,0.000762,0.01093,com.instagram.android,True,False,True,True,False,False,False,True,IntentOp:.common.broadcast.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation
1763731629674,1763731630091,417,3983,3535,548.808374,2.185904,0.06357,0.911522,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731630091,1763731630127,36,3905,3535,548.808374,2.143097,0.005488,0.077151,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731630127,1763731630134,7,3863,3532,792.951542,3.063172,0.001542,0.021442,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731630134,1763731630160,26,3863,3532,792.951542,3.063172,0.005727,0.079642,com.instagram.android,True,False,True,True,False,False,False,True,NetworkStats
1763731630160,1763731631256,1096,3863,3532,792.951542,3.063172,0.24141,3.357236,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731631256,1763731631376,120,3863,3532,792.951542,3.063172,0.026432,0.367581,com.instagram.android,True,False,True,True,False,False,False,True,RILJ_ACK_WL
1763731631376,1763731631395,19,3863,3532,792.951542,3.063172,0.004185,0.0582,com.instagram.android,True,False,True,True,False,False,False,True,NetworkStats
1763731631395,1763731631457,62,3863,3532,792.951542,3.063172,0.013656,0.189917,com.instagram.android,True,False,True,True,False,False,False,True,RILJ_ACK_WL
1763731631457,1763731631704,247,3863,3532,792.951542,3.063172,0.054405,0.756603,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731631704,1763731631705,1,3863,3532,792.951542,3.063172,0.00022,0.003063,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731631705,1763731631711,6,3863,3532,792.951542,3.063172,0.001322,0.018379,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731631711,1763731631712,1,3863,3532,792.951542,3.063172,0.00022,0.003063,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731631712,1763731634017,2305,3863,3532,792.951542,3.063172,0.507709,7.060611,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731634017,1763731634018,1,3863,3532,792.951542,3.063172,0.00022,0.003063,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731634018,1763731634036,18,3863,3532,792.951542,3.063172,0.003965,0.055137,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731634036,1763731634037,1,3863,3532,792.951542,3.063172,0.00022,0.003063,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731634037,1763731634126,89,3863,3532,792.951542,3.063172,0.019604,0.272622,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731634126,1763731634140,14,3863,3532,792.951542,3.063172,0.003084,0.042884,com.instagram.android,True,False,True,True,False,False,False,True,NetworkStats
1763731634140,1763731634260,120,3863,3532,792.951542,3.063172,0.026432,0.367581,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731634260,1763731634461,201,3863,3532,792.951542,3.063172,0.044273,0.615698,com.instagram.android,True,False,True,True,False,False,False,True,RILJ_ACK_WL
1763731634461,1763731636086,1625,3863,3532,792.951542,3.063172,0.35793,4.977654,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731636086,1763731636087,1,3863,3532,792.951542,3.063172,0.00022,0.003063,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731636087,1763731636099,12,3863,3532,792.951542,3.063172,0.002643,0.036758,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731636099,1763731636101,2,3863,3532,792.951542,3.063172,0.000441,0.006126,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731636101,1763731637267,1166,3863,3532,792.951542,3.063172,0.256828,3.571658,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731637267,1763731637469,202,3863,3532,792.951542,3.063172,0.044493,0.618761,com.instagram.android,True,False,True,True,False,False,False,True,RILJ_ACK_WL
1763731637469,1763731637788,319,3863,3532,792.951542,3.063172,0.070264,0.977152,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731637788,1763731637798,10,3863,3532,792.951542,3.063172,0.002203,0.030632,com.instagram.android,True,False,True,True,False,False,False,True,ExoPlayer:WakeLockManager
1763731637798,1763731637800,2,3863,3532,792.951542,3.063172,0.000441,0.006126,com.instagram.android,True,False,True,True,False,False,False,True,
1763731637800,1763731638690,890,3863,3532,792.951542,3.063172,0.196035,2.726223,com.instagram.android,True,False,True,True,False,False,False,True,
1763731638690,1763731638691,1,3863,3532,792.951542,3.063172,0.00022,0.003063,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731638691,1763731638700,9,3863,3532,792.951542,3.063172,0.001982,0.027569,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
1763731638700,1763731638702,2,3863,3532,792.951542,3.063172,0.000441,0.006126,com.instagram.android,True,False,True,True,False,False,False,True,*telephony-radio*
