start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1763724120661,1763724121623,962,4215,4116,1008.864741,4.252365,0.269591,4.090775,com.google.android.youtube,True,False,True,True,False,False,False,False,*launch*
1763724121623,1763724121907,284,4215,4116,1008.864741,4.252365,0.079588,1.207672,com.google.android.youtube,True,False,True,True,False,False,False,False,*launch*
1763724121907,1763724121908,1,4215,4116,1008.864741,4.252365,0.00028,0.004252,com.google.android.youtube,True,False,True,True,False,False,False,False,*telephony-radio*
1763724121908,1763724121909,1,4215,4116,1008.864741,4.252365,0.00028,0.004252,com.google.android.youtube,True,False,True,True,False,False,False,False,*launch*
1763724121909,1763724121927,18,4215,4116,1008.864741,4.252365,0.005044,0.076543,com.google.android.youtube,True,False,True,True,False,False,False,False,*telephony-radio*
1763724121927,1763724121928,1,4215,4116,1008.864741,4.252365,0.00028,0.004252,com.google.android.youtube,True,False,True,True,False,False,False,False,*telephony-radio*
1763724121928,1763724122347,419,4215,4116,1008.864741,4.252365,0.117421,1.781741,com.google.android.youtube,True,False,True,True,False,False,False,False,*launch*
1763724122347,1763724122383,36,4215,4116,1008.864741,4.252365,0.010089,0.153085,com.google.android.youtube,True,False,True,True,False,False,False,False,RILJ_ACK_WL
1763724122383,1763724122393,10,4215,4116,1008.864741,4.252365,0.002802,0.042524,com.google.android.youtube,True,False,True,True,False,False,False,False,Icing
1763724122393,1763724122394,1,4215,4116,1008.864741,4.252365,0.00028,0.004252,com.google.android.youtube,True,False,True,True,False,False,False,False,Icing
1763724122394,1763724122548,154,4215,4116,1008.864741,4.252365,0.043157,0.654864,com.google.android.youtube,True,False,True,True,False,False,False,False,RILJ_ACK_WL
1763724122548,1763724122886,338,4215,4116,1008.864741,4.252365,0.094721,1.437299,com.google.android.youtube,True,False,True,True,False,False,False,False,*launch*
1763724122886,1763724122995,109,4215,4116,1008.864741,4.252365,0.030546,0.463508,com.google.android.youtube,True,False,True,True,False,False,False,False,
1763724122995,1763724123201,206,4215,4116,1008.864741,4.252365,0.057729,0.875987,com.google.android.youtube,True,False,True,True,False,False,True,False,
1763724123201,1763724123262,61,4215,4116,1008.864741,4.252365,0.017095,0.259394,com.google.android.youtube,True,False,True,True,False,False,True,True,AudioMix
1763724123262,1763724123305,43,4215,4116,1008.864741,4.252365,0.01205,0.182852,com.google.android.youtube,True,False,True,True,False,False,True,True,NetworkStats
1763724123305,1763724124403,1098,4215,4116,1008.864741,4.252365,0.307704,4.669097,com.google.android.youtube,True,False,True,True,False,False,True,True,AudioMix
1763724124403,1763724124410,7,4215,4116,1008.864741,4.252365,0.001962,0.029767,com.google.android.youtube,True,False,True,True,False,False,True,True,NetworkStats
1763724124410,1763724125343,933,4215,4116,1008.864741,4.252365,0.261464,3.967456,com.google.android.youtube,True,False,True,True,False,False,True,True,AudioMix
1763724125343,1763724125541,198,4215,4116,1008.864741,4.252365,0.055488,0.841968,com.google.android.youtube,True,False,True,True,False,False,True,True,RILJ_ACK_WL
1763724125541,1763724125544,3,4215,4116,1008.864741,4.252365,0.000841,0.012757,com.google.android.youtube,True,False,True,True,False,False,True,True,RILJ_ACK_WL
1763724125544,1763724125557,13,4215,4116,1008.864741,4.252365,0.003643,0.055281,com.google.android.youtube,True,False,True,True,False,False,True,True,NetworkStats
1763724125557,1763724126522,965,4215,4116,1008.864741,4.252365,0.270432,4.103532,com.google.android.youtube,True,False,True,True,False,False,True,True,AudioMix
1763724126522,1763724126565,43,4215,4116,1008.864741,4.252365,0.01205,0.182852,com.google.android.youtube,True,False,True,True,False,False,True,True,*gms_scheduler*:internal
