start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1763739304131,1763739304172,41,3830,1593,315.356090,1.207814,0.003592,0.049520,tv.twitch.android.app,True,False,False,True,True,False,False,True,*alarm*:com.samsung.action.EVERY_MINUTE_CLOCK_UPDATE
1763739304172,1763739304435,263,3830,1593,315.356090,1.207814,0.023039,0.317655,tv.twitch.android.app,True,False,False,True,True,False,False,True,*job*/tv.twitch.android.app/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService
1763739304435,1763739316478,12043,3830,1593,315.356090,1.207814,1.054954,14.545702,tv.twitch.android.app,True,False,False,True,True,False,False,True,*alarm*:com.samsung.action.EVERY_MINUTE_CLOCK_UPDATE
1763739316478,1763739325463,8985,3830,1593,315.356090,1.207814,0.787076,10.852207,tv.twitch.android.app,True,False,False,True,True,False,False,True,*job*/com.snapchat.android/androidx.work.impl.background.systemjob.SystemJobService
1763739325463,1763739339297,13834,3731,1593,315.356090,1.176594,1.211843,16.276995,tv.twitch.android.app,True,False,False,True,True,False,False,True,*job*/com.snapchat.android/androidx.work.impl.background.systemjob.SystemJobService
1763739339297,1763739339405,108,3731,1593,315.356090,1.176594,0.009461,0.127072,tv.twitch.android.app,True,False,False,True,True,False,False,True,NetworkStats
1763739339405,1763739343735,4330,3731,1593,315.356090,1.176594,0.379303,5.094650,tv.twitch.android.app,True,False,False,True,True,False,False,True,*job*/com.snapchat.android/androidx.work.impl.background.systemjob.SystemJobService
1763739343735,1763739343754,19,3731,1593,315.356090,1.176594,0.001664,0.022355,tv.twitch.android.app,True,False,False,True,True,False,False,True,*walarm*:DhcpClient.wlan0.RENEW
1763739343754,1763739349871,6117,3731,1593,315.356090,1.176594,0.535843,7.197223,tv.twitch.android.app,True,False,False,True,True,False,False,True,*job*/com.snapchat.android/androidx.work.impl.background.systemjob.SystemJobService
1763739349871,1763739355420,5549,3731,1593,315.356090,1.176594,0.486086,6.528918,tv.twitch.android.app,True,False,False,True,True,False,False,True,*walarm*:com.google.android.location.ALARM_WAKEUP_ACTIVITY_DETECTION
