start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1763721777988,1763721778012,24,4175,3536,313.582682,1.309208,0.002091,0.031421,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721778012,1763721780062,2050,4175,3536,313.582682,1.309208,0.178568,2.683876,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721780062,1763721780065,3,4175,3536,313.582682,1.309208,0.000261,0.003928,tv.twitch.android.app,True,False,False,True,True,False,True,True,*alarm*:TIME_TICK
1763721780065,1763721784109,4044,4175,3536,313.582682,1.309208,0.352258,5.294436,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721784109,1763721784126,17,4175,3536,313.582682,1.309208,0.001481,0.022257,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721784126,1763721787697,3571,4175,3536,313.582682,1.309208,0.311057,4.675181,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721787697,1763721787708,11,4175,3536,313.582682,1.309208,0.000958,0.014401,tv.twitch.android.app,True,False,False,True,True,False,True,True,*walarm*:com.android.server.audio.action.CHECK_MUSIC_ACTIVE
1763721787708,1763721788240,532,4175,3536,313.582682,1.309208,0.046341,0.696498,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721788240,1763721788241,1,4175,3536,313.582682,1.309208,0.000087,0.001309,tv.twitch.android.app,True,False,False,True,True,False,True,False,IntentOp:.common.broadcast.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation
1763721788241,1763721789686,1445,4175,3536,313.582682,1.309208,0.125869,1.891805,tv.twitch.android.app,True,False,False,True,True,False,True,False,AudioMix
1763721789686,1763721789687,1,4175,3536,313.582682,1.309208,0.000087,0.001309,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721789687,1763721790823,1136,4175,3536,313.582682,1.309208,0.098953,1.487260,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721790823,1763721790845,22,4175,3536,313.582682,1.309208,0.001916,0.028803,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721790845,1763721796612,5767,4175,3536,313.582682,1.309208,0.502342,7.550201,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721796612,1763721796636,24,4175,3536,313.582682,1.309208,0.002091,0.031421,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721796636,1763721802679,6043,4175,3536,313.582682,1.309208,0.526383,7.911542,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721802679,1763721802698,19,4175,3536,313.582682,1.309208,0.001655,0.024875,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721802698,1763721808313,5615,4175,3536,313.582682,1.309208,0.489102,7.351201,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721808313,1763721808340,27,4175,3536,313.582682,1.309208,0.002352,0.035349,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721808340,1763721814170,5830,4175,3536,313.582682,1.309208,0.507830,7.632681,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721814170,1763721814193,23,4175,3536,313.582682,1.309208,0.002003,0.030112,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721814193,1763721820095,5902,4175,3536,313.582682,1.309208,0.514101,7.726944,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721820095,1763721820114,19,4175,3536,313.582682,1.309208,0.001655,0.024875,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721820114,1763721826143,6029,4175,3536,313.582682,1.309208,0.525164,7.893213,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721826143,1763721826160,17,4175,3536,313.582682,1.309208,0.001481,0.022257,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721826160,1763721832117,5957,4175,3536,313.582682,1.309208,0.518892,7.798950,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721832117,1763721832141,24,4175,3536,313.582682,1.309208,0.002091,0.031421,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721832141,1763721838147,6006,4175,3536,313.582682,1.309208,0.523160,7.863101,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721838147,1763721838165,18,4175,3536,313.582682,1.309208,0.001568,0.023566,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721838165,1763721840061,1896,4175,3536,313.582682,1.309208,0.165154,2.482258,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721840061,1763721840068,7,4175,3536,313.582682,1.309208,0.000610,0.009164,tv.twitch.android.app,True,False,False,True,True,False,True,True,*alarm*:TIME_TICK
1763721840068,1763721844174,4106,4175,3536,313.582682,1.309208,0.357658,5.375607,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721844174,1763721844188,14,4175,3536,313.582682,1.309208,0.001219,0.018329,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721844188,1763721849660,5472,4175,3536,313.582682,1.309208,0.476646,7.163985,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721849660,1763721849672,12,4175,3536,313.582682,1.309208,0.001045,0.015710,tv.twitch.android.app,True,False,False,True,True,False,True,True,*walarm*:com.android.server.audio.action.CHECK_MUSIC_ACTIVE
1763721849672,1763721850109,437,4175,3536,313.582682,1.309208,0.038065,0.572124,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721850109,1763721850135,26,4175,3536,313.582682,1.309208,0.002265,0.034039,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721850135,1763721856122,5987,4175,3536,313.582682,1.309208,0.521505,7.838226,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721856122,1763721856143,21,4175,3536,313.582682,1.309208,0.001829,0.027493,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721856143,1763721862031,5888,4175,3536,313.582682,1.309208,0.512882,7.708615,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721862031,1763721862051,20,4175,3536,313.582682,1.309208,0.001742,0.026184,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721862051,1763721868130,6079,4175,3536,313.582682,1.309208,0.529519,7.958674,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721868130,1763721868149,19,4175,3536,313.582682,1.309208,0.001655,0.024875,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721868149,1763721874230,6081,4175,3536,313.582682,1.309208,0.529693,7.961292,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721874230,1763721874246,16,4175,3536,313.582682,1.309208,0.001394,0.020947,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721874246,1763721876018,1772,4175,3536,313.582682,1.309208,0.154352,2.319916,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721876018,1763721876019,1,4175,3536,313.582682,1.309208,0.000087,0.001309,tv.twitch.android.app,True,False,False,True,True,False,True,True,*telephony-radio*
1763721876019,1763721876029,10,4175,3536,313.582682,1.309208,0.000871,0.013092,tv.twitch.android.app,True,False,False,True,True,False,True,True,*telephony-radio*
1763721876029,1763721876030,1,4175,3536,313.582682,1.309208,0.000087,0.001309,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721876030,1763721876031,1,4175,3536,313.582682,1.309208,0.000087,0.001309,tv.twitch.android.app,True,False,False,True,True,False,True,True,*telephony-radio*
1763721876031,1763721881092,5061,4175,3536,313.582682,1.309208,0.440845,6.625900,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721881092,1763721881093,1,4175,3536,313.582682,1.309208,0.000087,0.001309,tv.twitch.android.app,True,False,False,True,True,False,True,False,AudioMix
1763721881093,1763721881326,233,4175,3536,313.582682,1.309208,0.020296,0.305045,tv.twitch.android.app,True,False,False,True,True,False,True,False,AudioMix
1763721881326,1763721881330,4,4175,3536,313.582682,1.309208,0.000348,0.005237,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721881330,1763721882394,1064,4175,3536,313.582682,1.309208,0.092681,1.392997,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721882394,1763721882416,22,4175,3536,313.582682,1.309208,0.001916,0.028803,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721882416,1763721888338,5922,4175,3536,313.582682,1.309208,0.515844,7.753128,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721888338,1763721888358,20,4175,3536,313.582682,1.309208,0.001742,0.026184,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721888358,1763721894296,5938,4175,3536,313.582682,1.309208,0.517237,7.774075,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721894296,1763721894310,14,4175,3536,313.582682,1.309208,0.001219,0.018329,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721894310,1763721900063,5753,4175,3536,313.582682,1.309208,0.501123,7.531872,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721900063,1763721900065,2,4175,3536,313.582682,1.309208,0.000174,0.002618,tv.twitch.android.app,True,False,False,True,True,False,True,True,*alarm*:TIME_TICK
1763721900065,1763721900178,113,4175,3536,313.582682,1.309208,0.009843,0.147940,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721900178,1763721900194,16,4175,3536,313.582682,1.309208,0.001394,0.020947,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721900194,1763721908656,8462,4175,3536,313.582682,1.309208,0.737094,11.078516,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721908656,1763721908673,17,4175,3536,313.582682,1.309208,0.001481,0.022257,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721908673,1763721914716,6043,4175,3536,313.582682,1.309208,0.526383,7.911542,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721914716,1763721914740,24,4175,3536,313.582682,1.309208,0.002091,0.031421,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721914740,1763721919526,4786,4175,3536,313.582682,1.309208,0.416891,6.265868,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721919526,1763721919530,4,4175,3536,313.582682,1.309208,0.000348,0.005237,tv.twitch.android.app,True,False,False,True,True,False,True,True,*walarm*:DhcpClient.wlan0.RENEW
1763721919530,1763721920801,1271,4175,3536,313.582682,1.309208,0.110712,1.664003,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721920801,1763721920825,24,4175,3536,313.582682,1.309208,0.002091,0.031421,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721920825,1763721926622,5797,4175,3536,313.582682,1.309208,0.504955,7.589477,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721926622,1763721926643,21,4175,3536,313.582682,1.309208,0.001829,0.027493,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721926643,1763721928029,1386,4175,3536,313.582682,1.309208,0.120729,1.814562,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721928029,1763721928031,2,4175,3536,313.582682,1.309208,0.000174,0.002618,tv.twitch.android.app,True,False,False,True,True,False,True,True,*telephony-radio*
1763721928031,1763721928042,11,4175,3536,313.582682,1.309208,0.000958,0.014401,tv.twitch.android.app,True,False,False,True,True,False,True,True,*telephony-radio*
1763721928042,1763721928044,2,4175,3536,313.582682,1.309208,0.000174,0.002618,tv.twitch.android.app,True,False,False,True,True,False,True,True,*telephony-radio*
